cd_ibge;municipio;gde_regiao;mes;casos_novos;pop;pop_60;obitos;area
3535309;Palmital;Interior;Fevereiro;0;21599;4425;0;54841
3535408;Panorama;Interior;Fevereiro;0;15199;2341;0;35605
3535507;Paraguaçu Paulista;Interior;Fevereiro;0;44180;7098;0;100149
3535606;Paraibuna;Interior;Fevereiro;0;18230;3013;0;80958
3535705;Paraíso;Interior;Fevereiro;0;6269;1113;0;15519
3535804;Paranapanema;Interior;Fevereiro;0;19962;2683;0;101872
3535903;Paranapuã;Interior;Fevereiro;0;3892;783;0;14035
3536000;Parapuã;Interior;Fevereiro;0;10507;2247;0;36666
3536109;Pardinho;Interior;Fevereiro;0;6392;914;0;20989
3536208;Pariquera-Açu;Interior;Fevereiro;0;19251;2926;0;35941
3536257;Parisi;Interior;Fevereiro;0;2054;458;0;8474
3536307;Patrocínio Paulista;Interior;Fevereiro;0;14463;2222;0;60285
3536406;Paulicéia;Interior;Fevereiro;0;7146;997;0;37409
3536505;Paulínia;Interior;Fevereiro;0;105037;12690;0;13878
3536570;Paulistânia;Interior;Fevereiro;0;1769;326;0;25618
3536604;Paulo de Faria;Interior;Fevereiro;0;8521;1433;0;73799
3536703;Pederneiras;Interior;Fevereiro;0;45570;6644;0;72874
3536802;Pedra Bela;Interior;Fevereiro;0;5964;1147;0;15859
3536901;Pedranópolis;Interior;Fevereiro;0;2422;596;0;2601
3537008;Pedregulho;Interior;Fevereiro;0;16279;2558;0;7126
3537107;Pedreira;Interior;Fevereiro;0;46548;7069;0;10882
3537156;Pedrinhas Paulista;Interior;Fevereiro;0;3010;581;0;15231
3537206;Pedro de Toledo;Interior;Fevereiro;0;10977;1813;0;67044
3537305;Penápolis;Interior;Fevereiro;0;60774;11490;0;71132
3537404;Pereira Barreto;Interior;Fevereiro;0;25391;4495;0;97425
3537503;Pereiras;Interior;Fevereiro;0;8428;1408;0;22314
3537602;Peruíbe;Interior;Fevereiro;0;66201;11193;0;32622
3537701;Piacatu;Interior;Fevereiro;0;5891;1010;0;23249
3537800;Piedade;Interior;Fevereiro;0;53536;8755;0;74687
3537909;Pilar do Sul;Interior;Fevereiro;0;28221;4259;0;68125
3538006;Pindamonhangaba;Interior;Fevereiro;0;163611;23934;0;730
3538105;Pindorama;Interior;Fevereiro;0;16255;2914;0;18483
3538204;Pinhalzinho;Interior;Fevereiro;0;14755;2867;0;15453
3538303;Piquerobi;Interior;Fevereiro;0;3535;686;0;48277
3538501;Piquete;Interior;Fevereiro;0;13647;2694;0;176
3538600;Piracaia;Interior;Fevereiro;0;26287;4407;0;38557
3538709;Piracicaba;Interior;Fevereiro;0;389873;64835;0;137807
3538808;Piraju;Interior;Fevereiro;0;28574;5424;0;50459
3538907;Pirajuí;Interior;Fevereiro;0;23259;3878;0;82376
3539004;Pirangi;Interior;Fevereiro;0;10823;2163;0;21581
3539103;Pirapora do Bom Jesus;RMSP (exceto capital);Fevereiro;0;18851;1853;0;10849
3539202;Pirapozinho;Interior;Fevereiro;0;27213;4312;0;47767
3539301;Pirassununga;Interior;Fevereiro;0;73706;13461;0;72712
3539400;Piratininga;Interior;Fevereiro;0;13213;2371;0;40241
3539509;Pitangueiras;Interior;Fevereiro;0;38584;4770;0;43064
3539608;Planalto;Interior;Fevereiro;0;5167;712;0;28983
3539707;Platina;Interior;Fevereiro;0;3501;572;0;32748
3539806;Poá;RMSP (exceto capital);Fevereiro;0;115538;15261;0;1726
3539905;Poloni;Interior;Fevereiro;0;5667;1140;0;13512
3540002;Pompéia;Interior;Fevereiro;0;21282;3745;0;78467
3540101;Pongaí;Interior;Fevereiro;0;3351;793;0;1834
3540200;Pontal;Interior;Fevereiro;0;49283;4583;0;35637
3540259;Pontalinda;Interior;Fevereiro;0;4487;679;0;20953
3540309;Pontes Gestal;Interior;Fevereiro;0;2528;517;0;21751
3540408;Populina;Interior;Fevereiro;0;3995;926;0;31594
3540507;Porangaba;Interior;Fevereiro;0;9310;1838;0;26569
3540606;Porto Feliz;Interior;Fevereiro;0;51697;8064;0;55671
3540705;Porto Ferreira;Interior;Fevereiro;0;54102;8977;0;24491
3540754;Potim;Interior;Fevereiro;0;20702;2159;0;4447
3540804;Potirendaba;Interior;Fevereiro;0;16605;3085;0;34249
3540853;Pracinha;Interior;Fevereiro;0;2913;291;0;6305
3540903;Pradópolis;Interior;Fevereiro;0;20907;2717;0;16738
3541000;Praia Grande;Interior;Fevereiro;0;316844;47218;0;14925
3541059;Pratânia;Interior;Fevereiro;0;5156;629;0;1751
3541109;Presidente Alves;Interior;Fevereiro;0;4020;775;0;28664
3541208;Presidente Bernardes;Interior;Fevereiro;0;13720;2965;0;74923
3541307;Presidente Epitácio;Interior;Fevereiro;0;42400;6951;0;126028
3541406;Presidente Prudente;Interior;Fevereiro;0;221073;39118;0;56064
3541505;Presidente Venceslau;Interior;Fevereiro;0;38005;7295;0;7552
3541604;Promissão;Interior;Fevereiro;0;39667;6149;0;7792
3541653;Quadra;Interior;Fevereiro;0;3708;641;0;20567
3541703;Quatá;Interior;Fevereiro;0;13935;2058;0;65134
3541802;Queiroz;Interior;Fevereiro;0;3279;408;0;23491
3541901;Queluz;Interior;Fevereiro;0;12644;1688;0;2494
3542008;Quintana;Interior;Fevereiro;0;6500;1157;0;31894
3542107;Rafard;Interior;Fevereiro;0;8976;1373;0;12165
3542206;Rancharia;Interior;Fevereiro;0;28847;5081;0;15875
3542305;Redenção da Serra;Interior;Fevereiro;0;3837;763;0;30944
3542404;Regente Feijó;Interior;Fevereiro;0;19491;3435;0;26328
3542503;Reginópolis;Interior;Fevereiro;0;7215;1037;0;41041
3542602;Registro;Interior;Fevereiro;0;54216;8438;0;7222
3542701;Restinga;Interior;Fevereiro;0;7493;946;0;24575
3542800;Ribeira;Interior;Fevereiro;0;3242;633;0;33576
3542909;Ribeirão Bonito;Interior;Fevereiro;0;12959;1890;0;47155
3543006;Ribeirão Branco;Interior;Fevereiro;0;17685;2214;0;6975
3543105;Ribeirão Corrente;Interior;Fevereiro;0;4664;655;0;14833
3543204;Ribeirão do Sul;Interior;Fevereiro;0;4360;892;0;20321
3543238;Ribeirão dos Índios;Interior;Fevereiro;0;2141;503;0;19645
3543253;Ribeirão Grande;Interior;Fevereiro;0;7510;1162;0;33336
3543303;Ribeirão Pires;RMSP (exceto capital);Fevereiro;0;118968;19424;0;9908
3543402;Ribeirão Preto;Interior;Fevereiro;0;683777;110330;0;65092
3543501;Riversul;Interior;Fevereiro;0;5705;1113;0;38588
3543600;Rifaina;Interior;Fevereiro;0;3468;669;0;16251
3543709;Rincão;Interior;Fevereiro;0;10496;1642;0;31664
3543808;Rinópolis;Interior;Fevereiro;0;9720;2130;0;35848
3543907;Rio Claro;Interior;Fevereiro;0;201212;33922;0;49842
3544004;Rio das Pedras;Interior;Fevereiro;0;34416;4227;0;22666
3544103;Rio Grande da Serra;RMSP (exceto capital);Fevereiro;0;49816;5829;0;3634
3544202;Riolândia;Interior;Fevereiro;0;11431;1461;0;6319
3544251;Rosana;Interior;Fevereiro;0;18387;3132;0;74401
3544301;Roseira;Interior;Fevereiro;0;10642;1468;0;13065
3544400;Rubiácea;Interior;Fevereiro;0;3106;429;0;23648
3544509;Rubinéia;Interior;Fevereiro;0;2989;720;0;24288
3544608;Sabino;Interior;Fevereiro;0;5468;1103;0;30529
3544707;Sagres;Interior;Fevereiro;0;2362;507;0;14794
3544806;Sales;Interior;Fevereiro;0;6050;1165;0;30856
3544905;Sales Oliveira;Interior;Fevereiro;0;11518;2044;0;30578
3545001;Salesópolis;RMSP (exceto capital);Fevereiro;0;16838;2512;0;425
3545100;Salmourão;Interior;Fevereiro;0;5117;923;0;17293
3545159;Saltinho;Interior;Fevereiro;0;7860;1479;0;9974
3545209;Salto;Interior;Fevereiro;0;115372;16885;0;13306
3545308;Salto de Pirapora;Interior;Fevereiro;0;44223;6579;0;28051
3545407;Salto Grande;Interior;Fevereiro;0;9095;1625;0;18844
3545506;Sandovalina;Interior;Fevereiro;0;4211;550;0;45586
3545605;Santa Adélia;Interior;Fevereiro;0;14892;2584;0;33027
3545704;Santa Albertina;Interior;Fevereiro;0;5672;1304;0;27269
3545803;Santa Bárbara d'Oeste;Interior;Fevereiro;0;188745;31384;0;27103
3546009;Santa Branca;Interior;Fevereiro;0;14179;2465;0;27224
3546108;Santa Clara d'Oeste;Interior;Fevereiro;0;2006;448;0;18346
3546207;Santa Cruz da Conceição;Interior;Fevereiro;0;4349;860;0;15013
3546256;Santa Cruz da Esperança;Interior;Fevereiro;0;2077;377;0;14806
3546306;Santa Cruz das Palmeiras;Interior;Fevereiro;0;33729;4721;0;29534
3546405;Santa Cruz do Rio Pardo;Interior;Fevereiro;0;46110;8329;0;111475
3546504;Santa Ernestina;Interior;Fevereiro;0;5525;728;0;13442
3546603;Santa Fé do Sul;Interior;Fevereiro;0;30804;6215;0;20654
3546702;Santa Gertrudes;Interior;Fevereiro;0;26189;2736;0;9829
3546801;Santa Isabel;RMSP (exceto capital);Fevereiro;0;55086;8115;0;36333
3546900;Santa Lúcia;Interior;Fevereiro;0;8562;1150;0;15403
3547007;Santa Maria da Serra;Interior;Fevereiro;0;6141;793;0;25262
3547106;Santa Mercedes;Interior;Fevereiro;0;2813;503;0;16675
3547205;Santana da Ponte Pensa;Interior;Fevereiro;0;1509;444;0;12989
3547304;Santana de Parnaíba;RMSP (exceto capital);Fevereiro;0;138132;16604;0;17995
3547403;Santa Rita d'Oeste;Interior;Fevereiro;0;2404;667;0;2098
3547502;Santa Rita do Passa Quatro;Interior;Fevereiro;0;26385;5912;0;75414
3547601;Santa Rosa de Viterbo;Interior;Fevereiro;0;25604;4413;0;28858
3547650;Santa Salete;Interior;Fevereiro;0;1440;359;0;7919
3547700;Santo Anastácio;Interior;Fevereiro;0;20127;3961;0;55288
3547809;Santo André;RMSP (exceto capital);Fevereiro;0;693867;123293;0;17578
3547908;Santo Antônio da Alegria;Interior;Fevereiro;0;6637;1255;0;31031
3548005;Santo Antônio de Posse;Interior;Fevereiro;0;22849;3160;0;15413
3548054;Santo Antônio do Aracanguá;Interior;Fevereiro;0;8252;1293;0;130843
3548104;Santo Antônio do Jardim;Interior;Fevereiro;0;5826;1169;0;10996
3548203;Santo Antônio do Pinhal;Interior;Fevereiro;0;6628;1061;0;13301
3548302;Santo Expedito;Interior;Fevereiro;0;2972;585;0;9447
3548401;Santópolis do Aguapeí;Interior;Fevereiro;0;4668;700;0;12803
3548500;Santos;Interior;Fevereiro;0;428703;95433;0;28103
3548609;São Bento do Sapucaí;Interior;Fevereiro;0;10530;2027;0;25258
3548708;São Bernardo do Campo;RMSP (exceto capital);Fevereiro;0;812086;122274;0;40953
3548807;São Caetano do Sul;RMSP (exceto capital);Fevereiro;0;151244;34932;0;1533
3548906;São Carlos;Interior;Fevereiro;0;242632;40879;0;113691
3549003;São Francisco;Interior;Fevereiro;0;2677;612;0;7558
3549102;São João da Boa Vista;Interior;Fevereiro;0;87340;16640;0;5164
3549201;São João das Duas Pontes;Interior;Fevereiro;0;2476;489;0;12946
3549250;São João de Iracema;Interior;Fevereiro;0;1850;357;0;1784
3549300;São João do Pau d'Alho;Interior;Fevereiro;0;1985;529;0;11767
3549409;São Joaquim da Barra;Interior;Fevereiro;0;50274;8130;0;41086
3549508;São José da Bela Vista;Interior;Fevereiro;0;8727;1206;0;27695
3549607;São José do Barreiro;Interior;Fevereiro;0;4070;703;0;57069
3549706;São José do Rio Pardo;Interior;Fevereiro;0;53206;10348;0;41968
3549805;São José do Rio Preto;Interior;Fevereiro;0;447924;79391;0;43194
3549904;São José dos Campos;Interior;Fevereiro;0;710654;103840;0;109941
3549953;São Lourenço da Serra;RMSP (exceto capital);Fevereiro;0;15579;2134;0;18646
3550001;São Luiz do Paraitinga;Interior;Fevereiro;0;10569;1985;0;61732
3550100;São Manuel;Interior;Fevereiro;0;39574;6377;0;65073
3550209;São Miguel Arcanjo;Interior;Fevereiro;0;32000;4774;0;93034
3550308;São Paulo;Capital;Fevereiro;1;11869660;1853286;0;152111
3550407;São Pedro;Interior;Fevereiro;0;34208;6296;0;61128
3550506;São Pedro do Turvo;Interior;Fevereiro;0;7369;1272;0;73122
3550605;São Roque;Interior;Fevereiro;0;87435;14389;0;30691
3550704;São Sebastião;Interior;Fevereiro;0;87135;10052;0;4024
3550803;São Sebastião da Grama;Interior;Fevereiro;0;11936;2138;0;25241
3550902;São Simão;Interior;Fevereiro;0;14847;2659;0;61725
3551009;São Vicente;Interior;Fevereiro;0;357929;53994;0;1481
3551108;Sarapuí;Interior;Fevereiro;0;10110;1478;0;35259
3551207;Sarutaiá;Interior;Fevereiro;0;3646;643;0;14161
3551306;Sebastianópolis do Sul;Interior;Fevereiro;0;3293;673;0;16785
3551405;Serra Azul;Interior;Fevereiro;0;12282;1425;0;28314
3551504;Serrana;Interior;Fevereiro;0;44434;4998;0;12605
3551603;Serra Negra;Interior;Fevereiro;0;27440;5669;0;20373
3551702;Sertãozinho;Interior;Fevereiro;0;122355;17281;0;40309
3551801;Sete Barras;Interior;Fevereiro;0;12628;2076;0;10627
3551900;Severínia;Interior;Fevereiro;0;17126;2206;0;14046
3552007;Silveiras;Interior;Fevereiro;0;6204;1026;0;41478
3552106;Socorro;Interior;Fevereiro;0;38783;7970;0;44903
3552205;Sorocaba;Interior;Fevereiro;0;658547;96498;0;45038
3552304;Sud Mennucci;Interior;Fevereiro;0;7713;1262;0;59474
3552403;Sumaré;Interior;Fevereiro;0;283212;34837;0;15347
3552502;Suzano;RMSP (exceto capital);Fevereiro;0;291002;37156;0;20624
3552551;Suzanápolis;Interior;Fevereiro;0;3947;642;0;33059
3552601;Tabapuã;Interior;Fevereiro;0;11892;2236;0;34579
3552700;Tabatinga;Interior;Fevereiro;0;15897;2365;0;3686
3552809;Taboão da Serra;RMSP (exceto capital);Fevereiro;0;283871;32713;0;2039
3552908;Taciba;Interior;Fevereiro;0;6054;966;0;60727
3553005;Taguaí;Interior;Fevereiro;0;13319;1702;0;14533
3553104;Taiaçu;Interior;Fevereiro;0;6037;1034;0;10706
3553203;Taiúva;Interior;Fevereiro;0;6278;1147;0;13246
3553302;Tambaú;Interior;Fevereiro;0;22803;4056;0;56179
3553401;Tanabi;Interior;Fevereiro;0;25105;5024;0;74722
3553500;Tapiraí;Interior;Fevereiro;0;7699;1170;0;7551
3553609;Tapiratiba;Interior;Fevereiro;0;12610;2257;0;22189
3553658;Taquaral;Interior;Fevereiro;0;2751;505;0;5389
3553708;Taquaritinga;Interior;Fevereiro;0;54499;9495;0;59434
3553807;Taquarituba;Interior;Fevereiro;0;23193;3791;0;44852
3553856;Taquarivaí;Interior;Fevereiro;0;5746;646;0;23179
3553906;Tarabai;Interior;Fevereiro;0;7269;986;0;20139
3553955;Tarumã;Interior;Fevereiro;0;14806;1865;0;30291
3554003;Tatuí;Interior;Fevereiro;0;120123;17470;0;52375
3554102;Taubaté;Interior;Fevereiro;0;307361;47104;0;625
3554201;Tejupá;Interior;Fevereiro;0;4697;751;0;29619
3554300;Teodoro Sampaio;Interior;Fevereiro;0;22414;3160;0;15558
3554409;Terra Roxa;Interior;Fevereiro;0;9121;1488;0;22154
3554508;Tietê;Interior;Fevereiro;0;41073;6467;0;4044
3554607;Timburi;Interior;Fevereiro;0;2557;551;0;19679
3554656;Torre de Pedra;Interior;Fevereiro;0;2320;457;0;7135
3554706;Torrinha;Interior;Fevereiro;0;9713;1904;0;31527
3554755;Trabiju;Interior;Fevereiro;0;1703;281;0;6342
3554805;Tremembé;Interior;Fevereiro;0;45978;6344;0;19109
3554904;Três Fronteiras;Interior;Fevereiro;0;5547;1221;0;15159
3554953;Tuiuti;Interior;Fevereiro;0;6557;1333;0;12673
3555000;Tupã;Interior;Fevereiro;0;62843;13256;0;62799
3555109;Tupi Paulista;Interior;Fevereiro;0;14878;3292;0;24477
3555208;Turiúba;Interior;Fevereiro;0;1912;477;0;15324
3555307;Turmalina;Interior;Fevereiro;0;1805;491;0;1478
3555356;Ubarana;Interior;Fevereiro;0;6066;775;0;20986
3555406;Ubatuba;Interior;Fevereiro;0;88916;11869;0;70811
3555505;Ubirajara;Interior;Fevereiro;0;4663;848;0;28218
3555604;Uchoa;Interior;Fevereiro;0;9683;1966;0;25243
3555703;União Paulista;Interior;Fevereiro;0;1739;280;0;7906
3555802;Urânia;Interior;Fevereiro;0;8611;1966;0;20926
3555901;Uru;Interior;Fevereiro;0;1207;258;0;1469
3556008;Urupês;Interior;Fevereiro;0;13164;2726;0;32392
3556107;Valentim Gentil;Interior;Fevereiro;0;12770;2027;0;14974
3556206;Valinhos;Interior;Fevereiro;0;124742;20141;0;14854
3556305;Valparaíso;Interior;Fevereiro;0;23988;3207;0;85766
3556354;Vargem;Interior;Fevereiro;0;10000;1730;0;1426
3556404;Vargem Grande do Sul;Interior;Fevereiro;0;41501;6921;0;26718
3556453;Vargem Grande Paulista;RMSP (exceto capital);Fevereiro;0;52762;6337;0;4249
3556503;Várzea Paulista;Interior;Fevereiro;0;120535;15274;0;3512
3556602;Vera Cruz;Interior;Fevereiro;0;10524;2066;0;24772
3556701;Vinhedo;Interior;Fevereiro;0;77521;11665;0;816
3556800;Viradouro;Interior;Fevereiro;0;18347;2985;0;21773
3556909;Vista Alegre do Alto;Interior;Fevereiro;0;8014;1107;0;9543
3556958;Vitória Brasil;Interior;Fevereiro;0;1760;353;0;4983
3557006;Votorantim;Interior;Fevereiro;0;119824;16378;0;18352
3557105;Votuporanga;Interior;Fevereiro;0;91760;17203;0;4207
3557154;Zacarias;Interior;Fevereiro;0;2560;481;0;31906
3557204;Chavantes;Interior;Fevereiro;0;12223;2098;0;18873
3557303;Estiva Gerbi;Interior;Fevereiro;0;11079;1606;0;7414
3500105;Adamantina;Interior;Março;0;33894;7398;0;41199
3500204;Adolfo;Interior;Março;0;3447;761;0;21106
3500303;Aguaí;Interior;Março;0;35608;5245;0;47455
3500402;Águas da Prata;Interior;Março;0;7797;1729;0;14267
3500501;Águas de Lindóia;Interior;Março;0;18374;3275;0;6013
3500550;Águas de Santa Bárbara;Interior;Março;0;5931;1106;0;40446
3500600;Águas de São Pedro;Interior;Março;0;3122;764;0;361
3500709;Agudos;Interior;Março;0;36134;5524;0;96671
3500758;Alambari;Interior;Março;0;5779;830;0;1596
3500808;Alfredo Marcondes;Interior;Março;0;3927;907;0;11892
3500907;Altair;Interior;Março;0;4036;552;0;31301
3501004;Altinópolis;Interior;Março;0;15553;2980;0;92896
3501103;Alto Alegre;Interior;Março;0;4017;964;0;31857
3501152;Alumínio;Interior;Março;0;17972;2230;0;8366
3501202;Álvares Florence;Interior;Março;0;3621;991;0;36241
3501301;Álvares Machado;Interior;Março;0;23789;4267;0;34765
3501400;Álvaro de Carvalho;Interior;Março;0;5044;583;0;15366
3501509;Alvinlândia;Interior;Março;0;3176;505;0;8488
3501608;Americana;Interior;Março;2;233458;40276;0;13391
3501707;Américo Brasiliense;Interior;Março;0;40243;4465;0;12279
3501806;Américo de Campos;Interior;Março;0;5736;1267;0;25288
3501905;Amparo;Interior;Março;0;69639;12727;0;44532
3502002;Analândia;Interior;Março;0;4850;813;0;32595
3502101;Andradina;Interior;Março;0;56054;10776;0;96423
3502200;Angatuba;Interior;Março;0;24501;3775;0;102729
3502309;Anhembi;Interior;Março;0;6672;975;0;73656
3502408;Anhumas;Interior;Março;0;3963;680;0;32084
3502507;Aparecida;Interior;Março;0;35709;6043;0;12108
3502606;Aparecida d'Oeste;Interior;Março;0;4132;997;0;179
3502705;Apiaí;Interior;Março;0;24666;3685;0;97432
3502754;Araçariguama;Interior;Março;0;20980;2193;0;1452
3502804;Araçatuba;Interior;Março;1;190469;35257;0;116713
3502903;Araçoiaba da Serra;Interior;Março;0;32390;5103;0;25533
3503000;Aramina;Interior;Março;0;5496;980;0;20283
3503109;Arandu;Interior;Março;0;6165;1030;0;28591
3503158;Arapeí;Interior;Março;0;2471;433;0;1569
3503208;Araraquara;Interior;Março;0;227618;40188;0;100363
3503307;Araras;Interior;Março;0;131057;21594;0;64483
3503356;Arco-Íris;Interior;Março;0;1816;414;0;2649
3503406;Arealva;Interior;Março;0;8196;1774;0;50497
3503505;Areias;Interior;Março;0;3843;562;0;30523
3503604;Areiópolis;Interior;Março;0;10857;1303;0;8591
3503703;Ariranha;Interior;Março;0;9320;1475;0;13262
3503802;Artur Nogueira;Interior;Março;0;52609;6762;0;17803
3503901;Arujá;RMSP (exceto capital);Março;2;89744;10776;0;9617
3503950;Aspásia;Interior;Março;0;1765;402;0;6937
3504008;Assis;Interior;Março;0;101381;18181;0;46061
3504107;Atibaia;Interior;Março;0;139606;21916;0;47852
3504206;Auriflama;Interior;Março;0;14471;2825;0;4345
3504305;Avaí;Interior;Março;0;5288;853;0;54069
3504404;Avanhandava;Interior;Março;0;12114;1541;0;33837
3504503;Avaré;Interior;Março;0;87538;14398;0;121306
3504602;Bady Bassitt;Interior;Março;0;16329;2565;0;11037
3504701;Balbinos;Interior;Março;0;3704;306;0;9164
3504800;Bálsamo;Interior;Março;0;8524;1712;0;14988
3504909;Bananal;Interior;Março;0;10651;1900;0;61643
3505005;Barão de Antonina;Interior;Março;0;3383;637;0;15314
3505104;Barbosa;Interior;Março;0;7284;1122;0;20521
3505203;Bariri;Interior;Março;0;33993;6061;0;44441
3505302;Barra Bonita;Interior;Março;0;34914;6605;0;15012
3505351;Barra do Chapéu;Interior;Março;0;5530;802;0;40568
3505401;Barra do Turvo;Interior;Março;0;7687;1274;0;100768
3505500;Barretos;Interior;Março;0;118048;20239;0;156616
3505609;Barrinha;Interior;Março;0;32338;3336;0;14603
3505708;Barueri;RMSP (exceto capital);Março;20;264390;29409;0;657
3505807;Bastos;Interior;Março;0;20301;3549;0;17091
3505906;Batatais;Interior;Março;0;60222;10779;0;84953
3506003;Bauru;Interior;Março;0;364225;62416;0;66768
3506102;Bebedouro;Interior;Março;0;74155;13801;0;68319
3506201;Bento de Abreu;Interior;Março;0;2945;455;0;30169
3506300;Bernardino de Campos;Interior;Março;0;10787;2156;0;24416
3506359;Bertioga;Interior;Março;0;63290;6351;0;49155
3506409;Bilac;Interior;Março;0;7816;1521;0;15803
3506508;Birigui;Interior;Março;0;121329;19969;0;53003
3506607;Biritiba Mirim;RMSP (exceto capital);Março;0;32338;4381;0;31741
3506706;Boa Esperança do Sul;Interior;Março;0;14582;2032;0;69075
3506805;Bocaina;Interior;Março;0;12135;1818;0;36393
3506904;Bofete;Interior;Março;0;11076;1948;0;65354
3507001;Boituva;Interior;Março;0;57292;7426;0;24895
3507100;Bom Jesus dos Perdões;Interior;Março;0;24291;3068;0;10837
3507159;Bom Sucesso de Itararé;Interior;Março;0;3861;404;0;13358
3507209;Borá;Interior;Março;0;812;130;0;11895
3507308;Boracéia;Interior;Março;0;4759;739;0;12211
3507407;Borborema;Interior;Março;0;15323;2800;0;55226
3507456;Borebi;Interior;Março;0;2579;356;0;34799
3507506;Botucatu;Interior;Março;0;141135;23520;0;148264
3507605;Bragança Paulista;Interior;Março;0;163980;25945;0;51258
3507704;Braúna;Interior;Março;0;5552;1025;0;19518
3507753;Brejo Alegre;Interior;Março;0;2768;461;0;10569
3507803;Brodowski;Interior;Março;1;23943;3710;0;27846
3507902;Brotas;Interior;Março;0;23850;3735;0;110137
3508009;Buri;Interior;Março;0;19678;2558;0;119591
3508108;Buritama;Interior;Março;0;16596;2947;0;32692
3508207;Buritizal;Interior;Março;0;4307;822;0;26642
3508306;Cabrália Paulista;Interior;Março;0;4308;695;0;23997
